ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,TDS,pH_Category,Chloramine_Sulfate_Ratio,Hardness_TDS_Ratio,Potability
,281.58216230439865,21707.492257748752,5.037261233655401,348.23971946864805,347.95749852783496,15.370097583998188,85.92035020298319,4.003819011511167,21989.07442005315,,0.014464924037648912,0.012805548646447418,1
7.745499128179053,168.35562378013276,14336.627521273336,5.2643100454838105,,421.4853341069264,7.496410135603583,67.62476659718729,4.043334781475608,14504.98314505347,2,,0.011606743832823993,1
6.259651602740059,208.37943033010623,37356.74640137827,8.56548727319319,256.47383860292905,380.24019274324513,5.5676927910151335,68.44186535508449,4.213405262223435,37565.12583170837,0,0.03339711756130823,0.00554715113182833,1
8.596391179552715,189.52316077036443,14518.974500689232,5.124129421964379,422.9904130190936,348.0414888599463,17.358071468102764,,3.519884366217547,14708.497661459596,2,0.012114055409082107,0.012885283392206372,1
5.767349596865663,272.4721780907016,15417.932834388865,7.728859875071584,315.4049171336671,424.461151952724,15.284267575678255,60.822134700690526,3.896090487367949,15690.405012479567,0,0.024504562897320024,0.017365528659096567,1
7.0889406421502255,206.36412193936965,13839.713425986323,8.08824196976233,321.29614145628665,369.9693332657319,14.896092156509042,66.67465815004317,5.661104287047449,14046.077547925694,1,0.02517379038965165,0.01469193951751504,1
8.029181612754343,158.04039836256337,19663.46942804372,8.433448388281507,283.2704951086299,431.3047160750461,20.6961980569385,59.97292857347223,4.388551011831945,19821.509826406284,2,0.029771713737183503,0.007973176597894155,1
,286.2017632826901,46931.8842927942,7.440023939584451,262.52645596294246,557.4218785213974,14.471650327428849,74.04385963226025,4.120931424045978,47218.08605607689,,0.028340091016326962,0.0060612741245415986,1
4.72578556493077,249.67099941958304,20834.294278345147,5.03601005290663,378.9986844595122,411.1144852611776,17.769641429076046,78.81743621228539,3.156331419586468,21083.96527776473,0,0.013287671241423283,0.011841747793261167,1
8.195765359895596,214.517610399437,10389.542537940964,6.2954050221532505,327.1938978986331,403.1899129710295,15.067041652409555,72.75681245594475,3.218709224251616,10604.0601483404,2,0.019240593636308197,0.02022976173241649,1
6.4437536684450585,196.61599162323736,25740.412590741085,2.4843799772443687,435.6727646007556,352.35362276975275,16.92441863858477,33.05188770534353,4.498684931428612,25937.028582364324,0,0.005702398961057458,0.007580513354606846,1
7.039094321089831,179.64522454627132,28827.36018562907,4.945555199305746,389.8892709414269,593.3962245209191,12.079207116080797,58.36350654099382,4.366031350632882,29007.00541017534,1,0.012684511837217492,0.006193166855525254,1
,185.75572785563844,27345.17428802764,8.932763593498796,,313.87877126741535,13.420126082226544,56.97484976379481,4.407566169075395,27530.930015883278,,,0.006747165013350428,0
,185.8467966778486,14971.949025291871,6.66634287546027,346.48618873704487,418.45359071383103,18.68421531211061,67.71245963073115,5.110414148991792,15157.79582196972,,0.01923985111025876,0.01226080617116336,0
6.945224092344811,220.96004111995595,36438.31087570425,5.55166044710827,337.96389055440017,367.9979774352056,20.16073441639145,53.00772315532328,4.823082013933822,36659.27091682421,1,0.016426785340094778,0.00602739867797741,0
5.742110407437118,188.2166040178224,26831.610410687943,6.202721182268095,318.3766763853137,498.142386052752,9.65736041733726,53.5085226672361,3.323069563743198,27019.827014705766,0,0.019482334754754263,0.0069658700570409,0
5.596627849736466,177.213791697649,17925.352120318876,8.435470110486323,303.7341659167977,552.3087055145292,10.339985594837458,57.82061113251279,5.235111120685716,18102.565912016526,0,0.027772541845264932,0.009789429435642589,0
7.350378986684694,193.63336684342391,26736.08556736884,10.41658888057755,309.4168828022096,557.4956846795276,16.519722226475267,61.07738287187814,3.6639221839230154,26929.718934212262,1,0.03366522359603749,0.007190322603980968,0
6.262798867453871,206.88974832096005,31414.525805340723,4.528076190732979,349.73466158479204,567.0272739136024,15.96353977833718,73.02260527159223,4.0125175583490025,31621.41555366168,0,0.012947175555155566,0.0065427098892660305,0
9.927023723224528,208.4907383229773,19666.99279150528,8.008618310012316,340.2378242732727,482.84243520889055,11.360427034258294,85.8291127991443,4.051733473083127,19875.483529828256,2,0.023538294402555903,0.01048984483346959,0
5.381407519092974,175.57430659625325,15371.999944017469,7.457245263944493,312.35493798274183,308.7297975143604,12.178940439069152,,4.364066934823452,15547.574250613721,0,0.02387426647826472,0.011292713812020903,0
4.961352728384606,166.25996162297542,22229.230089547444,9.922077892734912,295.131831185993,449.1471914905605,12.001547405946155,63.4279786441529,3.902837833888625,22395.490051170418,0,0.03361913730779725,0.007423814400526963,0
6.4570975247378914,192.26494470628745,18340.04680554661,8.832137591649273,335.9701137014056,517.432196800719,23.3732650359234,51.79709967852757,2.637364885184688,18532.3117502529,0,0.02628846129038206,0.010374579663539166,0
6.53936951037342,214.638602791759,21230.431409205084,6.485594270819234,336.9748612668876,532.572784824771,18.263687670794184,90.90808097208014,4.527364378116469,21445.070011996842,1,0.01924652199268169,0.010008762040487527,0
6.252410004649734,225.78410088181147,23920.25477822358,7.018164992223185,303.7916880582656,484.585791160392,13.433505916692638,67.40138415390149,2.722908160538052,24146.038879105392,0,0.023101898561023678,0.009350771856152542,0
7.967344823111111,180.531706882548,19384.03743152532,9.86823789169532,325.4968478984836,386.055331240947,11.265127234658166,67.27220668185265,4.069358772118035,19564.56913840787,2,0.030317459761080214,0.0092274818583081,0
,212.7316900178758,37030.70811993558,5.040319510799422,351.0644583570087,535.3023514515182,15.895048200539575,33.370712678505186,4.825792283459244,37243.43980995346,,0.014357247642828268,0.005711923792385663,0
7.60952119012474,223.2883935684083,40879.78957260728,7.030699301374778,310.63244990609746,370.2708799690314,14.375368304582024,73.75695721230473,3.145842902755236,41103.07796617569,2,0.022633498455055603,0.005432400797279257,0
6.887863943894864,173.32502242479376,19947.924178410107,7.488703142936128,334.0980227111919,441.0026116881456,10.780501212803244,89.00549197704643,5.454487652366452,20121.2492008349,1,0.0224146879350519,0.008614028910862135,0
9.879071257570804,208.90564522641387,14673.670669338468,6.24024762050264,366.8176388395701,442.3374864089906,19.626021989762197,66.81658138804367,4.218831154474738,14882.576314564882,2,0.017011852183894918,0.014036927523200295,0
7.638761770450097,178.2716356163275,18308.50267385409,6.5480978205934415,362.3328716997573,394.18098454523806,11.291787733653564,81.98915623472985,4.496626599284417,18486.77430947042,2,0.018072049629819252,0.009643198566478436,0
6.961891686003921,223.59583899581307,31101.684276906355,3.692065358403253,343.8272756683763,530.2214099331032,13.675479715684276,70.43496194366269,3.4467284598639263,31325.28011590217,1,0.010738139502878998,0.0071378719710450955,0
8.060609623630814,208.04271074179587,15489.325660001314,5.620298799083457,361.97042412905046,423.4208383688277,15.371549685455705,75.44558913152149,3.6009056695460324,15697.36837074311,2,0.015526955433823353,0.013253349586738001,0
7.240271791102996,213.42313924496764,23432.96269427995,5.9278681269137286,328.35920602699804,325.3877076397499,14.033552834801071,60.57108127695992,3.832597166985505,23646.38583352492,1,0.018052997563577852,0.00902561349786184,0
7.486779708528253,199.6777844725584,25396.01178237689,4.960558357925921,342.4535457088596,444.6785787552245,16.115432356095255,43.14201639724323,5.048833995025392,25595.689566849447,1,0.01448534633450613,0.007801226994609323,0
8.410460642866257,234.87652439147607,27554.34526324007,5.68171619688383,362.48956029154095,519.0316251293843,14.482212983251712,55.62849904544706,2.977359946090722,27789.221787631544,2,0.015674150824020048,0.008452072753310941,0
6.143921454143699,175.27407595533003,29072.16965421457,12.062536203606816,287.6981570714125,469.9833240211958,13.142492971719092,83.27965820617686,3.476213303592504,29247.4437301699,0,0.04192774784210792,0.005992799832779911,0
6.096179889884819,174.87162930711008,16314.23337543478,8.063020678594038,,435.7837749934654,10.658878247311408,62.08358883537714,5.142471131650314,16489.10500474189,0,,0.010605283255262683,0
6.3848240094579065,243.6880748737545,39960.298950886354,6.697657120584026,297.1855494832449,437.7279152816007,15.967490194275967,54.93031730064578,4.144998517816148,40203.98702576011,0,0.022536953451675484,0.006061291250964787,0
9.46266601699853,225.3993069787851,12224.624603764092,2.9813789663386965,387.09872005511255,485.697274121007,13.204393795237593,62.29769896087993,2.850183765643185,12450.023910742877,2,0.0077018567483138674,0.018104327221672985,0
7.868147086463669,199.0359730490921,20434.105735193974,6.210993673823739,337.9160907650076,549.4149828010675,16.50157842370851,,4.315898406460025,20633.141708243067,2,0.018380283329982452,0.009646421071838603,0
5.873157137066786,153.67338148945828,21910.763569830207,9.752878651924869,319.35674331995256,352.4560409918505,14.15410960103327,65.23462930138145,5.120887964619865,22064.436951319665,0,0.03053913390130753,0.006964754267641513,0
,186.8730136696725,26004.528876604727,8.493528783857071,320.6934845979114,534.1302716281098,19.89002532465992,54.37395592223601,5.14411422012617,26191.4018902744,,0.026484880195360185,0.007134899245989376,0
6.529304448100373,210.0040334970035,28970.08760585726,4.250150948976286,,422.8175562407171,7.091298157253846,83.69015566689606,3.361088406841675,29180.091639354265,1,,0.007196825699539938,0
5.152203721876962,207.29925980734384,27000.10687986532,6.691806011874911,,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895,27207.406139672665,0,,0.007619221717313096,0
7.858662778844826,210.9547539715404,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,26914.808227429836,2,0.019069048450486015,0.007837869477300242,0
7.704410252313842,234.63595110392544,22057.379164921556,8.12440319025818,,397.3996597568738,14.897563160881305,50.92043606069325,3.0313643685904275,22292.015116025483,2,,0.010525560375651848,0
6.728004385653386,201.1268956256237,22888.788064695444,7.663987986322337,319.46349086183164,325.5375394237454,16.788306066307086,58.96122018291547,4.410697353226663,23089.914960321068,1,0.023990183434560875,0.008710594901893092,0
10.46450247726032,190.99484831095265,6700.775053800422,6.879857695471123,,498.9319114036196,14.562161354772456,66.70162142674418,4.956358408285043,6891.769902111375,2,,0.02771346849164312,0
9.112786250314787,205.9410720799665,20868.627979306973,6.962789991381202,330.9342897660254,422.0394949523859,16.1289756490051,77.79653006969701,4.567087633865015,21074.56905138694,2,0.021039795501113,0.00977201818362654,0
8.07980835815327,174.1610935117429,12677.84149561641,7.295211586223173,333.58254177929126,589.5522114074781,14.852225333660726,39.52938650819361,3.6110574411161216,12852.002589128153,2,0.021869284071697838,0.013551280601480547,0
7.078659419377965,232.5818483030484,26177.78950840208,3.9143531837208743,334.1611266826414,380.45991776128415,9.63363114357884,41.95193958551776,3.696640140724124,26410.371356705127,1,0.011713968962938989,0.008806458836707548,0
,139.3311517595722,2912.2112468274267,10.338233980802318,343.31802082745713,532.885196073215,11.078341219067111,42.17282405365111,4.093097748782288,3051.542398586999,,0.030112703244526213,0.04565925460104904,0
8.043889299098865,169.68822486897415,8896.195118425881,7.837861188542399,328.93981708544,430.83682506770674,12.26349197146169,76.33424711952472,3.1599493699500583,9065.883343294856,2,0.023827644277646456,0.018717230109441412,0
7.040244978430556,192.955982524112,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.993409763685828,21181.385392216805,1,0.020010537273612003,0.009109696030738272,0
5.483974108801343,166.16183690283327,21144.975257847105,7.607610852809875,322.73309440942603,306.3559038940273,14.171009544203455,64.13652847683716,4.063613621049694,21311.137094749938,0,0.02357245274460193,0.0077969484258912794,0
8.534406879569957,248.5774824415473,22372.303266771247,2.9937440607391426,366.1462493572561,341.76019789426,14.69290181303245,78.7089366195172,2.5447337011519235,22620.880749212793,2,0.008176361178711613,0.010988850747569114,0
7.26659453474728,176.85369633581055,14859.059660678646,8.261778152453603,327.17225244295366,445.0374559516449,19.92370400091363,87.0661309776802,3.357439470656984,15035.913357014457,1,0.025252073909823397,0.011762085349852396,0
6.256651147926919,181.0723072514765,16905.80152440072,11.586151077767036,,481.3070515511981,10.639743418752232,74.55724055984957,4.181050752789532,17086.873831652196,0,,0.010597158317519825,0
7.240351005742477,201.99719579558885,14462.674308376983,6.737176049704408,314.04313722531634,534.8009877536372,14.213794455179992,82.94581671041593,3.782971899999771,14664.671504172573,1,0.02145302678701883,0.013774409852983753,0
8.692115322047213,144.2363578280657,2552.962803650125,9.202633941435824,347.9751368047353,517.4274708823453,13.96342114247642,42.388661324476296,2.283475159435164,2697.1991614781905,2,0.02644623912350798,0.053476346631464174,0
8.639540977998708,168.61396655389785,7013.211786707304,8.4516010448867,355.2138965988797,419.7888979568657,17.929394624202757,33.641539497275886,4.192932215458884,7181.8257532612015,2,0.023792990330275984,0.023477869292853993,0
7.179864148534108,180.8542106109496,10859.55375155814,8.263503442433247,341.3024863096711,358.05626352455874,12.065316925324224,83.32991785643361,3.878447313763328,11040.407962169089,1,0.0242116700926078,0.01638111662783214,0
7.163999222574383,203.78159785067467,34226.072126574334,9.412034556261546,320.25891722842846,415.5775126558978,16.221043742398706,90.18420845027126,3.3543222667273684,34429.85372442501,1,0.029388828088930372,0.005918747126332452,0
8.926113143092786,189.9879470494756,15249.620244390508,7.07622168565009,341.52687340850866,361.9016284039647,21.278094527630746,,2.752134121425607,15439.608191439984,2,0.020719369482800124,0.012305231102415945,0
6.35311030182946,206.2698099355494,18409.037315470432,3.723776180465787,348.20986313265814,389.68323436473815,13.20542544756654,60.29134211114647,2.856175486931272,18615.307125405983,0,0.010694056854175222,0.0110806557439618,0
6.681553567542745,238.51244061504585,26132.21181192403,6.30445910663101,309.23700929091484,326.02622671724384,8.13822749145828,46.08726015972748,2.9567480753018724,26370.724252539076,1,0.02038714226740133,0.009044591958889223,0
5.44532598066911,201.37945912207348,28001.11817880314,7.208945954961548,331.58748389562743,365.0915871928535,11.788776569693823,65.94456630272555,3.946989523134861,28202.49763792521,0,0.021740705206544014,0.007140483145714879,0
7.539881892843843,185.82597533815368,21575.245220759803,7.442998712138735,333.07963014214306,444.11663259163385,15.830564782291448,49.06797746408835,4.531593669500014,21761.071196097957,2,0.022346003223020196,0.008539376282454374,0
,199.91801362570047,15335.511432930904,8.092377054691525,303.3271816401638,399.6054464673591,11.821736280989512,58.22229339817834,4.482459763675931,15535.429446556604,,0.026678706287207806,0.01286852186383085,0
4.370476580258797,188.6540372531146,29542.338165335543,8.117114132677262,301.02218217666064,456.3084538577487,16.34683847675535,46.69694092362607,4.64938203413864,29730.99220258866,0,0.026965168494665598,0.0063453663404222,0
10.316400384553162,217.2668424334475,10676.508475429378,3.445514571005745,397.7549459751925,492.20647361771086,12.812732207582542,72.28192021570328,3.4073494284238364,10893.775317862826,2,0.008662405129706638,0.019944127347453895,0
6.599593818953803,198.323260816452,21078.887166441476,6.23423148205243,331.49563679988063,447.9877914293426,12.93630432875392,59.833619304688185,4.702310752770497,21277.210427257927,1,0.018806375113022075,0.00932092397174273,0
4.197583589415031,189.47367665563823,31292.12770367485,7.105204272353481,,370.7714128060414,11.986401814687156,50.3228304212554,5.206480177207682,31481.60138033049,0,,0.0060185526875337,0
7.920794564373236,173.35715056714022,13454.634777245552,6.947895137367302,356.768119344542,471.3686945543212,16.47783972341182,68.00050835002364,3.3743265226271983,13627.991927812693,2,0.019474539808620364,0.01272066723829925,0
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,,436.9917521078011,12.905188648425336,67.64855612214467,3.9400004233930663,18563.937417092784,0,,0.008981823476382583,0
,181.29612506605463,23433.90177406979,7.729588419260772,,329.740861722908,12.275713323952402,38.75679771996282,5.128346524187511,23615.197899135845,,,0.007677095308014246,0
7.76414261000218,186.13243188501772,25926.075642581047,8.011206635842331,,399.13171794893873,22.84652910661083,35.24367838874416,4.105178268056135,26112.208074466063,2,,0.007128176647602099,0
8.237142633897012,190.059694941258,20015.39810593454,8.385216673487097,356.0917613374257,377.6820971650517,17.740943635820486,37.71387806029169,4.93910944137509,20205.457800875796,2,0.02354790913026021,0.009406354298933845,0
5.6792341150880805,188.18869614919663,35643.18120775992,8.882653709374503,322.1693829985104,256.3025585111134,15.000259839191983,,2.3395727358561844,35831.369903909115,0,0.027571376742841536,0.005252065343897026,0
7.417570368300503,193.7718783685728,23207.092841191657,7.472115295676342,,496.1051876371823,15.744352939882049,73.18747547241344,4.671557881112399,23400.86471956023,1,,0.00828054350161676,0
4.775983438506525,196.27396370686995,19185.79187714887,4.942929900651313,329.1439120958413,459.0835567812651,13.37094975238972,84.58424963544294,4.382161618971923,19382.06584085574,0,0.015017533573693072,0.010126576042883697,0
7.865094970430806,210.0392942912845,14310.62330102154,6.612899591983341,,403.36059590961617,12.87934114747378,74.13478782022871,4.795025554920153,14520.662595312824,2,,0.014464856046888333,0
5.903465715091598,201.8640323463781,25394.104720299747,7.692154202402315,313.648071698207,434.7197471895089,18.006702642749303,59.97215952878875,4.5870867193147005,25595.968752646124,0,0.024524792757392746,0.00788655566109971,0
7.705711006313976,178.92285762430564,18476.619165976248,8.226228135087709,334.88991057789354,518.0433689948433,10.638798358915722,63.15748918774163,3.8619560774085047,18655.542023600552,2,0.024563976487833213,0.009590868885077,0
7.815121777828159,190.3139043160345,20229.10815026317,9.186893055149625,335.6387256514536,379.2228730386165,14.979347629638768,73.42542758533133,3.096163272201657,20419.422054579205,2,0.027371373084570962,0.009320239510900007,0
6.139743031734375,168.44421445078433,23894.13600961513,9.49458169766203,318.0260869386588,494.1291249442764,19.11602216327003,60.26476691187036,3.841221573687875,24062.580224065914,0,0.029854725096643105,0.007000255700438734,0
5.041405027891031,193.16785349406788,17342.3140789379,7.842974787706206,322.1069974621493,444.4534957423296,17.472788484952957,66.54219804427565,4.543685761333924,17535.48193243197,0,0.024348972875505765,0.011015828029604628,0
8.675192691679182,200.73594119781825,15049.584198812629,8.630380615158643,356.8054650244746,441.2980876471255,17.85305375302056,74.58651129713867,4.978575359632432,15250.320140010446,2,0.024187915318750797,0.013162736206405526,0
7.689358003612376,221.35688549113,30253.851102579432,6.269309000717355,320.47810589685275,529.7465287886901,17.97327720957753,84.69636557466985,4.978556094767624,30475.20798807056,2,0.019562362263559858,0.007263506962943271,0
8.57012912066282,200.07187478771368,9782.344284281313,5.661696966941969,,511.16151114197817,11.856089044896237,66.04841335142315,4.60440456098565,9982.416159069027,2,,0.02004242974838552,0
5.6717623259348064,184.78184191345,17527.716725719834,5.314759315288798,339.0564796128674,409.4793778671879,15.1960451263476,31.94183121087848,3.268693506763812,17712.498567633284,0,0.01567514404858364,0.010432285490584935,0
6.624806427804383,204.342927508927,21443.264748755573,5.980401833086066,312.3152294325907,412.9967633675452,11.965106841487454,62.52033322533455,2.8409107556338893,21647.6076762645,1,0.019148607169958035,0.009439515463807276,0
6.541007699013848,195.56688949362348,29616.492869322887,7.108628055021516,328.9985402091007,530.7996675336756,11.899397834129331,68.14144556672346,2.355934229271096,29812.05975881651,1,0.02160686741781538,0.006559992533564787,0
,169.18873565554355,18408.29497139389,5.131839261435882,342.9376748915926,350.89436180397325,19.334232111601352,86.67732848500506,6.739,18577.483707049436,,0.01496434917340195,0.009107193322434246,0
9.241197563363231,223.6913502466324,21610.58129692349,4.1161831359475975,,480.01305630402186,12.72542757579555,65.55070439357391,5.265728857736182,21834.272647170124,2,,0.01024496459116877,0
,162.62628692579722,21318.96168510506,7.575278808242918,289.20840765703315,457.8115556229912,7.477315032605759,60.238477842541286,4.514981623747227,21481.58797203086,,0.026193147729283245,0.007570496513657768,0
6.340809022225877,158.3427412395423,15288.213773747357,7.599751702318177,342.4477002050769,334.937302203452,9.237117976374748,38.10391717258014,5.458609690232223,15446.5565149869,0,0.02219244420634911,0.010251005846086243,0
5.980357226763917,181.25870473997048,11826.294275033131,3.6885044472211,356.1666134614901,543.347976436273,8.82868891916479,60.20638096691073,4.24724014869094,12007.552979773101,0,0.010356120434232416,0.015095390783979843,0
7.605978830252509,172.19813608401975,10930.055670692473,8.432638578614592,,400.7061608231096,12.560446199517571,51.64377993383599,3.242849929074104,11102.253806776493,2,,0.015510196301206253,0
6.427512442841498,178.32655536456488,25993.711405769885,7.294554070379053,329.6952227420036,566.7547237759687,11.974270241512158,60.73672331316109,6.032994877321904,26172.03796113445,0,0.022125142695306306,0.0068136289409806,0
,196.2488574393,17909.365782253528,3.672270532953143,,417.2873151070302,14.557068395130727,57.734652478816095,3.888235227107233,18105.614639692827,,,0.0108391159999989,0
6.109073311509666,191.75557141833468,26853.949493176107,9.064612799735334,312.2019838188006,375.54736167496,15.514032977701902,73.78968300991471,4.881101138250652,27045.705064594444,0,0.029034448783810007,0.007090056291357755,0
5.842933080915621,168.29528712076493,19156.123132395467,6.878347938601747,331.4776492735007,506.7568077419968,14.526151009052684,80.42371544528775,4.143224936339837,19324.41841951623,0,0.020750562658361404,0.008708944475333328,0
5.367546490440581,175.43281939477444,29009.01082101329,6.4814437212865865,,463.4784249372301,19.37023363140878,67.2862078045105,4.267189590792987,29184.443640408062,0,,0.006011175731024138,0
5.345887146753815,184.7845747163865,22274.368371630822,9.72710331796349,319.0304951001364,492.1354892509559,11.89467312669234,87.29768614279809,2.9503609427959407,22459.15294634721,0,0.030489571255608847,0.008227584320545992,0
5.386307352101625,212.5929905085604,40149.316556861646,8.124231912485545,318.7916672292244,355.5464203360061,17.348801665880217,64.21090504359704,3.6625634650940575,40361.909547370204,0,0.025484454246413362,0.005267168794538372,0
9.919478425557038,207.0655873426311,16544.275591098198,7.03931085119713,363.0368508408951,278.7532038297245,17.052539599568945,44.29953402089456,4.117488039506429,16751.341178440827,2,0.019390071947218014,0.012361134849639119,0
,218.302176410988,42061.322799299975,6.331177450734106,324.541596304084,503.1392454736291,15.712138692949338,48.497825625990735,4.328026356733113,42279.62497571096,,0.019508060993578793,0.005163295002847507,0
7.121458434633312,204.16413945503436,20574.36425799319,7.089146215051552,,353.927593178135,16.48815636805159,57.02278309273484,3.7746005260862687,20778.528397448226,1,,0.009825726608331422,0
9.418296121790158,173.6402158219489,8777.686783625666,8.456177900240938,358.29206415435345,596.8258366273537,16.78521506775212,105.27245577681984,4.604633153598903,8951.326999447614,2,0.023601353505235474,0.019398265267114204,0
7.457164758414311,263.03670448344104,31085.08343340377,1.6839925807280034,,584.604353693162,11.809444002627572,45.50136205249078,4.106543051529011,31348.120137887214,1,,0.008390828644350755,0
5.272227560197716,206.3131847013754,42210.88523695676,8.84971666468826,,410.6485371885456,11.92799852904733,46.54036847135235,5.068556188550558,42417.19842165813,0,,0.004863904084419523,0
7.291957039597602,202.32904415934772,21891.677158572624,7.628746941681399,339.82901389730023,379.2701222367999,7.65495568277089,64.02152285002973,4.237643894270578,22094.006202731973,1,0.022448779842850868,0.00915764403301167,0
7.803833220697706,223.68811085598787,37376.79298893104,6.664969394719985,,343.76401307822925,16.69740839569556,74.78243416450114,2.9073872665012983,37600.48109978703,2,,0.005949075763229106,0
6.844350911056747,197.4604694131885,23608.862238919857,8.396404625630883,,526.425914653086,10.878096260626023,62.03714341178984,2.877062813201912,23806.322708333046,1,,0.008294454870223442,0
5.608745231813571,152.9540623182781,19835.980770126956,9.34598146539764,323.3933401888737,596.0763682976194,14.380724633429736,49.428252098003234,4.644211644910143,19988.934832445233,0,0.02889973297205784,0.00765193661012341,0
5.701154644911616,233.5150425497877,41411.60170700689,5.895464025261905,310.1605448625213,509.7678877470622,22.6868367426506,73.75188269289774,3.403136416178923,41645.11674955668,0,0.019007781398492372,0.00560726108412701,0
5.412762497595831,226.58648764549457,45510.58431927956,7.0701852477538,307.62146151677103,420.12476097328585,21.940189616356463,58.8517359976568,4.091205592856339,45737.17080692505,0,0.02298339323615239,0.004954099337549016,0
,208.1774639841316,17264.84091667297,3.2961573212193027,387.0708235323745,631.3042162562696,8.404570008845326,68.30059035091011,3.912148350676072,17473.0183806571,,0.00851564374184141,0.011914224510600013,0
5.018132384268232,169.3972376732479,29072.03812086268,10.711475410433692,297.01327205054207,467.2180730838075,15.913760931699755,23.792950469435443,4.286478967398262,29241.435358535928,0,0.036063960966604,0.005793054805220711,0
4.552238410542729,197.07693399272284,25969.215119535213,8.86542199854777,,461.8362776268778,12.853404785059864,69.33505683567324,3.932804333605565,26166.292053527934,0,,0.007531710397264115,0
,203.5059211759689,21417.593614505757,6.072637611383181,319.52268898784206,348.52732144162457,12.612966179536896,68.64254525846297,4.613578721749679,21621.099535681726,,0.019005340248500615,0.009412376125737514,0
7.025305941689352,202.80908099349176,23502.857795232936,5.239013199777052,335.5487189196007,471.131715895065,13.891519343283107,63.75185483763525,5.989542790855565,23705.666876226427,1,0.01561327088511293,0.008555299539424846,0
5.770620969105658,194.50014381121505,16173.727092975756,6.341797302117964,318.788932932303,387.13048289345454,12.042914193746071,52.51226110746224,4.240821477653531,16368.227236786972,0,0.019893404218428893,0.011882786136745186,0
8.437875983021623,183.1066248848405,12856.92869494354,7.40001948091398,361.7796821265965,587.0226089682598,15.926920767801391,77.95126164870987,3.815468994490743,13040.035319828381,2,0.020454491067244628,0.014041881041993338,0
5.90707826866672,213.4710813437128,41839.45644895902,7.924762106897907,312.32994736609527,357.258970259906,15.59896477894273,54.42187895077012,4.296479908726679,42052.92753030273,0,0.02537304514023596,0.0050762478103129945,0
6.8983413301771686,187.4153063759097,19024.485531279348,6.915070211677024,,428.7869759303989,12.580161514967472,44.38021004782545,5.371284155719341,19211.90083765526,1,,0.009755167271685301,0
10.252734368477768,217.7366692313672,9651.87482568678,4.338353353084402,369.2977086485564,528.1216264671157,18.661403050196384,54.15044964071182,3.2903724922745674,9869.611494918148,2,0.011747576911551445,0.022061321169821766,0
8.206499937809191,182.90535936011904,18949.97553945145,6.662948925443871,347.1325620128893,332.8553212567344,18.328401148653768,66.68838419391717,4.225120930188118,19132.88089881157,2,0.019194248718315234,0.009559739603871298,0
7.286167388039818,208.4440850753948,30879.02668435887,6.856967134399797,336.04883168912306,352.6021463876769,10.5664520105654,64.02533282443923,4.686019915871022,31087.470769434265,1,0.020404674213229813,0.006705083425869749,0
8.809296431775966,226.10590083272209,18140.59427092464,4.930380712258765,320.79938221416285,350.1166858834841,14.338839755825916,64.33463735253216,3.879053740492374,18366.700171757362,2,0.015369046300958348,0.012310643642852117,0
6.641500687280974,198.88440946619727,27867.486756939925,7.327729345294117,318.408397185988,573.723762288018,13.191719634585809,81.55111393074623,4.694311215541648,28066.371166406123,1,0.02301361766812225,0.00708621745989694,0
6.145148360574157,197.5410721223073,39657.27210801511,9.900159427394206,288.1578825361206,319.4340325714238,11.587377834236465,120.03007700530677,4.600885754944692,39854.81318013742,0,0.03435671790996744,0.004956517326524349,0
5.906441764582054,177.8913689232541,27296.294044952007,8.869267959996662,312.015798244762,385.81281839087774,13.938685575012698,60.613795201120176,4.807495941814587,27474.18541387526,0,0.02842570063962635,0.00647485507499943,0
5.389845930491161,163.34435237618916,19646.23341923321,9.092721172985096,314.2375769104837,491.7504480353029,15.496325410002273,48.686583619839205,3.5776749209970067,19809.577771609398,0,0.028935816566002727,0.008245726091539065,0
5.006562979263787,160.49644799107477,27218.82197618923,11.5431904716461,289.9757766678206,303.25634290442457,16.56939117344473,70.69906613930974,3.665205612498673,27379.318424180303,0,0.039807428766006965,0.005861959214832435,0
6.503638200451563,163.25663438144232,15000.18776915127,7.641833653493535,334.1031197774128,517.4283917117882,17.53065950278534,37.765517681533936,4.963184434039489,15163.44440353271,1,0.022872679039507054,0.010766461097436604,0
9.606858896121905,200.84214281296323,18907.64284070545,7.515087432922579,,370.90380699559375,11.35873535087552,64.37118274146239,4.405351951779622,19108.484983518414,2,,0.010510626189417359,0
8.742229881827978,179.40980374490414,9694.35489610499,6.577127953867105,368.50432101032777,323.7440124682411,13.925009993742549,85.7793244470867,2.8423931855932016,9873.764699849893,2,0.017848170022410872,0.018170354370094326,0
8.394397411757225,187.6434113961764,10603.098020510712,7.84026050655083,352.8356398453932,376.2411456671788,13.374831199494622,58.95000171347894,2.8339014301371472,10790.741431906888,2,0.022220715253649412,0.01738929733479157,0
